"","source","target","correlation","pval","pval_adj","comb"
"2785428","RUNX1","CDKN2A",0.321066327279905,7.81425590901108e-10,1.88956586846939e-09,"RUNX1_CDKN2A"
"2785468","ZBTB7A","CDKN2A",0.405080921871824,3.10862446895044e-15,1.0727471865595e-14,"ZBTB7A_CDKN2A"
"2799524","TNF","CTSK",0.309942741843783,3.1368141417687e-09,7.28303739005939e-09,"TNF_CTSK"
"2814489","NEK2","SGO1",0.832376893274179,0,0,"NEK2_SGO1"
"2815945","CDK1","SGO1",0.888980068201142,0,0,"CDK1_SGO1"
"2818290","C5AR2","SELL",0.190376544991125,0.000341380389423218,0.000546281056587192,"C5AR2_SELL"
"2821606","STAT1","KRT17",0.239497415714973,5.87986067612789e-06,1.08383708086262e-05,"STAT1_KRT17"
"2832827","IL1RL1","IL1RAP",-0.174078485148195,0.00107523921635311,0.00164673990371429,"IL1RL1_IL1RAP"
"2838751","SNAI2","CXCL12",-0.211188085989862,6.83855805170275e-05,0.000115992893857784,"SNAI2_CXCL12"
"2841767","RIMS1","UNC13B",0.270409506700226,2.79438242767327e-07,5.6715782948813e-07,"RIMS1_UNC13B"
"2843347","MN1","MYBBP1A",-0.520669688110102,0,0,"MN1_MYBBP1A"
"2846284","SATB2","BCL11B",-0.406834755878376,2.22044604925031e-15,7.7305433358261e-15,"SATB2_BCL11B"
"2868614","BUB1","H2AC11",0.615893869446704,0,0,"BUB1_H2AC11"
"2872124","PRKCQ","FOSL1",-0.351543074295885,1.28288490941486e-11,3.49458579677367e-11,"PRKCQ_FOSL1"
"2872885","F2R","FOSL1",0.323359197452725,5.82581982655483e-10,1.4209779136024e-09,"F2R_FOSL1"
"2873255","F2RL1","FOSL1",0.406990958038042,2.22044604925031e-15,7.7305433358261e-15,"F2RL1_FOSL1"
"2877916","MET","IQGAP1",0.692344813213675,0,0,"MET_IQGAP1"
"2880764","RUNX3","PEA15",0.470980949283139,0,0,"RUNX3_PEA15"
"2898073","SOSTDC1","WNT7B",0.29450024874507,1.96684570852312e-08,4.32587145593711e-08,"SOSTDC1_WNT7B"
"2903082","FYN","CHN2",-0.547132692966768,0,0,"FYN_CHN2"
"2904702","LCK","CHN2",-0.390627471587344,3.33066907387547e-14,1.07554990237654e-13,"LCK_CHN2"
"2921868","ATM","MCM3",-0.378886031376031,2.1627144519698e-13,6.62099835862405e-13,"ATM_MCM3"
"2922085","YAP1","MCM3",0.280571904653919,9.4062129640804e-08,1.97403102954506e-07,"YAP1_MCM3"
"2924643","SPI1","GATA2",-0.474073435740675,0,0,"SPI1_GATA2"
"2926138","CDK1","GATA2",-0.603723464083776,0,0,"CDK1_GATA2"
"2926241","RAD21","GATA2",-0.611732677135323,0,0,"RAD21_GATA2"
"2929431","HOXC13","DSG4",0.149216922407296,0.00515342829924803,0.00740091523205281,"HOXC13_DSG4"
