"","source","target","correlation","pval","pval_adj","comb"
"1012384","HIC1","VLDLR",0.253237317488172,8.6029684043254e-08,4.61627789750871e-07,"HIC1_VLDLR"
"1024958","IGF1","PPP3CB",0.372260010595198,8.88178419700125e-16,9.348637388779e-15,"IGF1_PPP3CB"
"1029155","FOXO1","TRIM63",0.3241494715816,4.23261425908095e-12,3.47604974450176e-11,"FOXO1_TRIM63"
"1034890","EZH2","SSTR1",0.133223335093988,0.00538565836011617,0.0132544140129563,"EZH2_SSTR1"
"1036166","P2RY12","GNAZ",0.318053898365201,1.10893516591659e-11,8.80912114819641e-11,"P2RY12_GNAZ"
"1036191","LPAR2","GNAZ",-0.185086355534306,0.000103272184989844,0.000354174814903661,"LPAR2_GNAZ"
"1036292","HTR2A","GNAZ",0.37678031478674,4.44089209850063e-16,4.74282676033464e-15,"HTR2A_GNAZ"
"1036478","S1PR1","GNAZ",0.269583431540445,1.11308691153056e-08,6.62547243567068e-08,"S1PR1_GNAZ"
"1036632","EDNRB","GNAZ",0.153771702183592,0.00129498387369953,0.00363267857125545,"EDNRB_GNAZ"
"1036650","CNR2","GNAZ",0.238559009025903,4.80124897617173e-07,2.34037908412733e-06,"CNR2_GNAZ"
"1036893","ADRA2A","GNAZ",0.246467983502515,1.92710409407937e-07,9.89508065071017e-07,"ADRA2A_GNAZ"
"1037012","CNR1","GNAZ",0.395620884451187,0,0,"CNR1_GNAZ"
"1037043","P2RY6","GNAZ",-0.157514110024645,0.00097944799701688,0.00281401095626988,"P2RY6_GNAZ"
"1037110","TACR1","GNAZ",0.235258722176525,6.96236821084995e-07,3.3211903955007e-06,"TACR1_GNAZ"
"1037239","PTGER3","GNAZ",0.502994994351673,0,0,"PTGER3_GNAZ"
"1037315","GPR183","GNAZ",0.211487818253475,8.64097652852891e-06,3.52224340638533e-05,"GPR183_GNAZ"
"1037448","S1PR3","GNAZ",0.240042301389541,4.05548568949143e-07,1.99669918022331e-06,"S1PR3_GNAZ"
"1041985","RPS6KA2","NR4A1",0.465346691022777,0,0,"RPS6KA2_NR4A1"
"1042132","RPS6KA5","NR4A1",0.310786436300891,3.39910322111336e-11,2.59098222505404e-10,"RPS6KA5_NR4A1"
"1047324","HHIP","SHH",0.433781731241792,0,0,"HHIP_SHH"
"1047467","GPC6","SHH",-0.11777591644145,0.0139750769231815,0.0311446683513304,"GPC6_SHH"
"1051544","AKAP12","PRKCA",0.330073421204076,1.62536650805123e-12,1.37751064107039e-11,"AKAP12_PRKCA"
"1056495","FYN","PRKAA2",0.470086770596902,0,0,"FYN_PRKAA2"
"1058442","CAMK2G","SCN8A",-0.174678761143983,0.000251315432563182,0.000805527572331931,"CAMK2G_SCN8A"
"1058695","CAMK2A","SCN8A",-0.112941659549983,0.0184554659802656,0.0398797931645341,"CAMK2A_SCN8A"
"1065062","PRKCA","VCL",0.524732370029918,0,0,"PRKCA_VCL"
"1071254","HDAC4","MEF2D",0.742197860164385,0,0,"HDAC4_MEF2D"
"1071487","NFATC2","MEF2D",0.26048091999543,3.53621496529399e-08,1.98649628361382e-07,"NFATC2_MEF2D"
"1082917","MYC","MYCT1",0.17707821596986,0.000205621846254722,0.000669309704224577,"MYC_MYCT1"
"1091610","KLF14","SPHK1",0.224353154081946,2.28790379330768e-06,1.01518934007189e-05,"KLF14_SPHK1"
"1099383","CDT1","MCM2",0.651831582803791,0,0,"CDT1_MCM2"
"1099580","CDC7","MCM2",0.669553790830668,0,0,"CDC7_MCM2"
"1099628","CDK2","MCM2",0.506205579540811,0,0,"CDK2_MCM2"
"1102495","CEBPA","ELANE",-0.123999813408885,0.00963172238247401,0.022341014485462,"CEBPA_ELANE"
