"","source","target","correlation","pval","pval_adj","comb"
"327221","CBLB","KIT",0.108124318198247,5.35909687051639e-05,0.000110094776344991,"CBLB_KIT"
"327244","SOHLH1","KIT",0.0685985308983134,0.0105199899522432,0.0171678420408437,"SOHLH1_KIT"
"330136","FGFR4","GLO1",0.18310974570975,6.03073146976385e-12,1.89142030598701e-11,"FGFR4_GLO1"
"330364","FGR","GLO1",-0.350110002006206,0,0,"FGR_GLO1"
"330789","FLT4","GLO1",-0.431886156949123,0,0,"FLT4_GLO1"
"333826","DLX5","SPP1",0.16634093739758,4.38753033904504e-10,1.25141061763921e-09,"DLX5_SPP1"
"334120","RUNX2","SPP1",0.301906476525536,0,0,"RUNX2_SPP1"
"339321","CHEK1","CDC7",0.646010440908999,0,0,"CHEK1_CDC7"
"346702","TP63","SUN1",0.0823510606413124,0.00212111546817395,0.00375898636116856,"TP63_SUN1"
"346995","PLK1","SUN1",-0.14611583214338,4.44771099950003e-08,1.13111847877054e-07,"PLK1_SUN1"
"349970","BMP7","PPARG",-0.119794803036343,7.52074310383932e-06,1.649629386683e-05,"BMP7_PPARG"
