"","source","target","correlation","pval","pval_adj","comb"
"1686286","BMPR1B","SMAD9",0.325751591791648,0,0,"BMPR1B_SMAD9"
"1691723","NME1","KSR1",-0.476163442292025,0,0,"NME1_KSR1"
"1693084","F2RL1","MSC",-0.203802439875571,2.02103001001319e-09,4.47405818912709e-09,"F2RL1_MSC"
"1699016","POU5F1","ID2",-0.400856307447717,0,0,"POU5F1_ID2"
"1710376","SPI1","TAL1",-0.301639239131474,0,0,"SPI1_TAL1"
"1713876","GATA2","GATA1",0.242146094922817,8.30002733209767e-13,2.17842082065798e-12,"GATA2_GATA1"
"1718459","FOXA1","SFTPB",0.136465381808088,6.56712861584197e-05,0.00011028992703904,"FOXA1_SFTPB"
"1725579","SNAI2","CD44",-0.263128218068231,6.21724893790088e-15,1.79848649330035e-14,"SNAI2_CD44"
"1725594","TWIST2","CD44",-0.491702374243,0,0,"TWIST2_CD44"
"1726039","CAMK2A","CD44",-0.122771849921043,0.000333611761778041,0.000531213728223005,"CAMK2A_CD44"
"1726062","F2R","CD44",0.256679064423468,2.97539770599542e-14,8.35093852112649e-14,"F2R_CD44"
"1726357","F2RL1","CD44",0.297220258564185,0,0,"F2RL1_CD44"
"1726919","TWIST1","CD44",-0.18321733958016,7.47361252884104e-08,1.51615207603462e-07,"TWIST1_CD44"
"1727822","PCDH19","GABRA4",0.166013466202388,1.13437127646776e-06,2.14368254581879e-06,"PCDH19_GABRA4"
"1729477","CLK4","NR5A1",0.231509582456732,8.33244584441672e-12,2.08493348066597e-11,"CLK4_NR5A1"
"1730198","CDK7","NR5A1",-0.179468689422889,1.38300587870788e-07,2.76259624409261e-07,"CDK7_NR5A1"
"1730774","CDK5RAP2","BUB1B",0.113054512272901,0.000960604805179344,0.001473509473129,"CDK5RAP2_BUB1B"
"1731873","CDK1","BUB1B",0.71564611210845,0,0,"CDK1_BUB1B"
"1735009","HRK","BCL2L1",0.397983345342881,0,0,"HRK_BCL2L1"
"1735010","BBC3","BCL2L1",0.653756076020968,0,0,"BBC3_BCL2L1"
"1735318","BID","BCL2L1",0.684518182862564,0,0,"BID_BCL2L1"
"1735596","CDK1","BCL2L1",0.287760151752868,0,0,"CDK1_BCL2L1"
"1735795","LGALS3","BCL2L1",0.753626359129406,0,0,"LGALS3_BCL2L1"
"1740090","MMP8","FGA",0.12991114933391,0.000145832609871555,0.000238694366676014,"MMP8_FGA"
"1754959","KLHL2","WNK2",-0.516956679515093,0,0,"KLHL2_WNK2"
"1755052","SPI1","NAB2",0.217181248833513,1.56316737331963e-10,3.66780438407825e-10,"SPI1_NAB2"
"1756669","IL2","NAB2",-0.183990318151496,6.57236676193662e-08,1.3376923777811e-07,"IL2_NAB2"
"1764555","FYN","NOX4",0.536095844358006,0,0,"FYN_NOX4"
"1766136","E2F1","NOX4",0.302160127114319,0,0,"E2F1_NOX4"
"1782466","GLI2","FOXF1",0.566176779675593,0,0,"GLI2_FOXF1"
